person,offer_id,received_id,offer_successful,sum_event_offer_received,sum_event_offer_viewed,sum_event_transaction,sum_event_offer_completed,sum_amount,mean_difficulty,mean_amount,count_received_id,channel_email,channel_mobile,channel_social,channel_web,age,income,gender_F,gender_M,gender_O,gender_Unknown,year,month,day,week
37e4b2119d754558bebf92f3a06b9650,5a8bc65990b245e5a138643cd4eb9837,16433.0,1.0,1,1,3,0,3.94,0.0,0.788,1.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2016,9,20,38
37e765f48ac840a4b6de70c953d6576f,3f207df678b143eea3cee63160fa8bed,16439.0,0.0,1,0,2,0,7.130000000000001,0.0,2.376666666666667,1.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2018,2,20,8
37f17911d9c24f9e81f97fc250e7a2dc,5a8bc65990b245e5a138643cd4eb9837,16451.0,1.0,1,1,2,0,8.4,0.0,2.1,1.0,1.0,1.0,1.0,0.0,34,61000.0,0,1,0,0,2016,12,3,48
37f7c5629f5e4908ac73b1c7e9aa4403,5a8bc65990b245e5a138643cd4eb9837,16461.0,0.0,2,2,3,0,21.68,0.0,3.097142857142857,2.0,1.0,1.0,1.0,0.0,36,39000.0,1,0,0,0,2017,10,9,41
37f7c5629f5e4908ac73b1c7e9aa4403,5a8bc65990b245e5a138643cd4eb9837,16462.0,0.0,2,2,3,0,21.68,0.0,3.097142857142857,2.0,1.0,1.0,1.0,0.0,36,39000.0,1,0,0,0,2017,10,9,41
37fe1a9de1c1480e8557d097835d7c0f,3f207df678b143eea3cee63160fa8bed,16477.0,1.0,1,1,1,0,6.35,0.0,2.1166666666666667,1.0,1.0,1.0,0.0,1.0,37,33000.0,0,1,0,0,2018,2,8,6
3801445b29d242819b5ad3215975f038,3f207df678b143eea3cee63160fa8bed,16481.0,0.0,1,0,2,0,8.95,0.0,2.983333333333333,1.0,1.0,1.0,0.0,1.0,21,50000.0,0,1,0,0,2017,7,30,30
380b49a656034958a35e036ed4168e48,5a8bc65990b245e5a138643cd4eb9837,16486.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,47,54000.0,0,1,0,0,2018,3,8,10
380b49a656034958a35e036ed4168e48,5a8bc65990b245e5a138643cd4eb9837,16487.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,47,54000.0,0,1,0,0,2018,3,8,10
380fba077d8d4289a787f3c9e0f01d33,5a8bc65990b245e5a138643cd4eb9837,16491.0,1.0,1,1,1,0,25.4,0.0,8.466666666666667,1.0,1.0,1.0,1.0,0.0,54,53000.0,1,0,0,0,2015,10,3,40
3811a4ccb2d14bd39fb2249e5a67aea9,3f207df678b143eea3cee63160fa8bed,16495.0,0.0,2,1,1,0,1.27,0.0,0.3175,2.0,1.0,1.0,0.0,1.0,22,74000.0,0,1,0,0,2017,8,8,32
3811a4ccb2d14bd39fb2249e5a67aea9,5a8bc65990b245e5a138643cd4eb9837,16498.0,0.0,2,1,1,0,1.27,0.0,0.3175,2.0,1.0,1.0,1.0,0.0,22,74000.0,0,1,0,0,2017,8,8,32
382199dc87f34bb2b01b2d3deea9d9b3,5a8bc65990b245e5a138643cd4eb9837,16504.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,74,89000.0,0,1,0,0,2017,11,12,45
38259b87415e4d7897ec0fb9c621b3ad,3f207df678b143eea3cee63160fa8bed,16508.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2018,4,27,17
3831a70caad44f6c908a5de8ff2a6313,5a8bc65990b245e5a138643cd4eb9837,16518.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2018,5,5,18
3834df40d4f544f186de0e1149511127,5a8bc65990b245e5a138643cd4eb9837,16528.0,1.0,1,1,3,0,57.55,0.0,11.51,1.0,1.0,1.0,1.0,0.0,57,74000.0,1,0,0,0,2017,8,19,33
3835f3a19c534c359faaf72b0861c32a,3f207df678b143eea3cee63160fa8bed,16530.0,0.0,2,1,5,0,110.08,0.0,13.76,2.0,1.0,1.0,0.0,1.0,37,74000.0,0,1,0,0,2016,4,4,14
3835f3a19c534c359faaf72b0861c32a,5a8bc65990b245e5a138643cd4eb9837,16531.0,1.0,2,1,5,0,110.08,0.0,13.76,2.0,1.0,1.0,1.0,0.0,37,74000.0,0,1,0,0,2016,4,4,14
383a3a796f3242a7bcded87c3f4af1b7,3f207df678b143eea3cee63160fa8bed,16535.0,0.0,2,1,1,0,32.79,0.0,8.1975,2.0,1.0,1.0,0.0,1.0,51,87000.0,0,1,0,0,2017,10,28,43
383a3a796f3242a7bcded87c3f4af1b7,5a8bc65990b245e5a138643cd4eb9837,16537.0,0.0,2,1,1,0,32.79,0.0,8.1975,2.0,1.0,1.0,1.0,0.0,51,87000.0,0,1,0,0,2017,10,28,43
3844dc1e0a3c4ecab579b8f8148d2c17,3f207df678b143eea3cee63160fa8bed,16545.0,1.0,1,1,1,0,2.26,0.0,0.7533333333333333,1.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2017,10,22,42
384e45d8529446baa852dd8e24767054,3f207df678b143eea3cee63160fa8bed,16560.0,1.0,1,1,2,0,45.870000000000005,0.0,11.467500000000001,1.0,1.0,1.0,0.0,1.0,75,99000.0,1,0,0,0,2017,11,3,44
3859d1e1029149639e33ba3a33aa8748,3f207df678b143eea3cee63160fa8bed,16566.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,56,79000.0,0,1,0,0,2018,2,28,9
385c991ad75d41038ccba90107e6fadf,3f207df678b143eea3cee63160fa8bed,16572.0,1.0,1,1,4,0,14.37,0.0,2.395,1.0,1.0,1.0,0.0,1.0,43,49000.0,1,0,0,0,2017,8,21,34
386c579db7b84dc1ae1ffd88e2f94097,3f207df678b143eea3cee63160fa8bed,16577.0,0.0,2,1,4,0,10.11,0.0,1.4442857142857142,2.0,1.0,1.0,0.0,1.0,19,74000.0,0,1,0,0,2018,2,19,8
386c579db7b84dc1ae1ffd88e2f94097,5a8bc65990b245e5a138643cd4eb9837,16579.0,0.0,2,1,4,0,10.11,0.0,1.4442857142857142,2.0,1.0,1.0,1.0,0.0,19,74000.0,0,1,0,0,2018,2,19,8
386d9947e96a428b91132d3455d17976,3f207df678b143eea3cee63160fa8bed,16581.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,19,42000.0,1,0,0,0,2017,12,8,49
386feea26f434f559cb91d02679c4c3a,3f207df678b143eea3cee63160fa8bed,16585.0,0.0,2,1,8,0,85.97999999999999,0.0,7.8163636363636355,2.0,1.0,1.0,0.0,1.0,75,49000.0,1,0,0,0,2016,6,28,26
386feea26f434f559cb91d02679c4c3a,5a8bc65990b245e5a138643cd4eb9837,16587.0,1.0,2,1,8,0,85.97999999999999,0.0,7.8163636363636355,2.0,1.0,1.0,1.0,0.0,75,49000.0,1,0,0,0,2016,6,28,26
388479e5ead248eb8c663a0015615c47,5a8bc65990b245e5a138643cd4eb9837,16602.0,1.0,1,1,2,0,3.67,0.0,0.9175,1.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2017,9,23,38
38862b09048e4b1289d233f2b42dcfac,3f207df678b143eea3cee63160fa8bed,16606.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,62,71000.0,1,0,0,0,2014,4,2,14
3889324c08c44aaaa40cbd2fe19964db,3f207df678b143eea3cee63160fa8bed,16612.0,0.0,1,0,2,0,11.49,0.0,3.83,1.0,1.0,1.0,0.0,1.0,71,38000.0,0,1,0,0,2015,5,20,21
388bda1fea454949abd8d927b04cbd6b,5a8bc65990b245e5a138643cd4eb9837,16617.0,1.0,1,1,1,0,26.62,0.0,8.873333333333333,1.0,1.0,1.0,1.0,0.0,65,98000.0,1,0,0,0,2016,7,10,27
388d3a387a714cbb91d87aa41a52fd3b,5a8bc65990b245e5a138643cd4eb9837,16620.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,75,42000.0,0,1,0,0,2018,1,27,4
388d3a387a714cbb91d87aa41a52fd3b,5a8bc65990b245e5a138643cd4eb9837,16621.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,75,42000.0,0,1,0,0,2018,1,27,4
38902dbf3ce14a44bb03384e21ca32e8,3f207df678b143eea3cee63160fa8bed,16625.0,0.0,2,1,1,0,1.06,0.0,0.265,2.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2016,7,6,27
38902dbf3ce14a44bb03384e21ca32e8,5a8bc65990b245e5a138643cd4eb9837,16626.0,0.0,2,1,1,0,1.06,0.0,0.265,2.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2016,7,6,27
38b7030d582540d3947f83a043c762bc,3f207df678b143eea3cee63160fa8bed,16646.0,0.0,2,0,2,0,3.01,0.0,0.7525,2.0,1.0,1.0,0.0,1.0,44,33000.0,1,0,0,0,2018,3,24,12
38b7030d582540d3947f83a043c762bc,3f207df678b143eea3cee63160fa8bed,16647.0,0.0,2,0,2,0,3.01,0.0,0.7525,2.0,1.0,1.0,0.0,1.0,44,33000.0,1,0,0,0,2018,3,24,12
38b88497b30940358be44bd78bdbd071,3f207df678b143eea3cee63160fa8bed,16649.0,0.0,3,1,4,0,87.24000000000001,0.0,10.905000000000001,3.0,1.0,1.0,0.0,1.0,60,66000.0,1,0,0,0,2016,1,10,1
38b88497b30940358be44bd78bdbd071,3f207df678b143eea3cee63160fa8bed,16650.0,0.0,3,1,4,0,87.24000000000001,0.0,10.905000000000001,3.0,1.0,1.0,0.0,1.0,60,66000.0,1,0,0,0,2016,1,10,1
38b88497b30940358be44bd78bdbd071,5a8bc65990b245e5a138643cd4eb9837,16652.0,1.0,3,1,4,0,87.24000000000001,0.0,10.905000000000001,3.0,1.0,1.0,1.0,0.0,60,66000.0,1,0,0,0,2016,1,10,1
38bf225453dd48369e079aada6f5d392,3f207df678b143eea3cee63160fa8bed,16656.0,0.0,1,1,1,0,3.76,0.0,1.2533333333333332,1.0,1.0,1.0,0.0,1.0,47,48000.0,1,0,0,0,2015,5,5,19
38c0949ebf6d4424b28cc1b7ba40aa8f,3f207df678b143eea3cee63160fa8bed,16657.0,1.0,1,1,2,0,67.0,0.0,16.75,1.0,1.0,1.0,0.0,1.0,49,114000.0,0,1,0,0,2016,9,1,35
38d65f5c05444db5a04a90fd5330e40e,3f207df678b143eea3cee63160fa8bed,16672.0,0.0,2,1,1,0,2.13,0.0,0.5325,2.0,1.0,1.0,0.0,1.0,24,56000.0,0,1,0,0,2018,5,22,21
38d65f5c05444db5a04a90fd5330e40e,5a8bc65990b245e5a138643cd4eb9837,16674.0,0.0,2,1,1,0,2.13,0.0,0.5325,2.0,1.0,1.0,1.0,0.0,24,56000.0,0,1,0,0,2018,5,22,21
38d70ac6778f4aeca33e219f0456d2e9,3f207df678b143eea3cee63160fa8bed,16676.0,0.0,1,1,3,0,79.86,0.0,15.972,1.0,1.0,1.0,0.0,1.0,74,92000.0,0,1,0,0,2017,12,2,48
38e17daa16b5474bb8d5de4b69e207b3,3f207df678b143eea3cee63160fa8bed,16678.0,0.0,1,0,3,0,85.12,0.0,21.28,1.0,1.0,1.0,0.0,1.0,64,108000.0,0,1,0,0,2016,8,31,35
38e48296b33941d29f28ece6a2868fa9,3f207df678b143eea3cee63160fa8bed,16684.0,1.0,1,1,1,0,22.17,0.0,7.390000000000001,1.0,1.0,1.0,0.0,1.0,57,66000.0,1,0,0,0,2017,8,26,34
38ea624a365d479c8ddf28c5492ba136,3f207df678b143eea3cee63160fa8bed,16687.0,0.0,1,0,3,0,7.49,0.0,1.8725,2.0,1.0,1.0,0.0,1.0,63,62000.0,0,1,0,0,2015,8,14,33
38eda181869f4bf195ae5c9dd759050d,3f207df678b143eea3cee63160fa8bed,16692.0,0.0,2,1,9,0,28.830000000000002,0.0,2.4025000000000003,2.0,1.0,1.0,0.0,1.0,34,66000.0,0,1,0,0,2015,3,7,10
38eda181869f4bf195ae5c9dd759050d,5a8bc65990b245e5a138643cd4eb9837,16693.0,1.0,2,1,9,0,28.830000000000002,0.0,2.4025000000000003,2.0,1.0,1.0,1.0,0.0,34,66000.0,0,1,0,0,2015,3,7,10
38f02eb17af04d55b4cff9dacba7e54c,5a8bc65990b245e5a138643cd4eb9837,16695.0,1.0,1,1,3,0,47.47,0.0,9.494,1.0,1.0,1.0,1.0,0.0,65,80000.0,0,1,0,0,2015,12,17,51
38fd7e72884849348f4c46ee282868d7,3f207df678b143eea3cee63160fa8bed,16704.0,0.0,1,1,1,0,18.18,0.0,6.06,1.0,1.0,1.0,0.0,1.0,59,64000.0,0,1,0,0,2016,5,10,19
38fe809add3b4fcf9315a9694bb96ff5,5a8bc65990b245e5a138643cd4eb9837,16711.0,0.0,1,1,2,0,6.23,0.0,1.5575,1.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2018,7,12,28
38feae8a6b564476977e348198ed57b5,5a8bc65990b245e5a138643cd4eb9837,16715.0,1.0,1,1,5,0,612.51,0.0,87.50142857142858,2.0,1.0,1.0,1.0,0.0,41,63000.0,0,1,0,0,2017,5,22,21
390a4aa6b19a42d7b90a877529fc3cbf,3f207df678b143eea3cee63160fa8bed,16729.0,1.0,1,1,1,0,19.43,0.0,6.476666666666667,1.0,1.0,1.0,0.0,1.0,42,69000.0,0,1,0,0,2017,9,4,36
390d897a08e94263bc968889972bb65c,3f207df678b143eea3cee63160fa8bed,16735.0,0.0,1,0,1,0,11.16,0.0,5.58,1.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2017,8,4,31
391d8ec364374b38b3b2573d9e6b7d07,5a8bc65990b245e5a138643cd4eb9837,16754.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,52,89000.0,0,1,0,0,2016,8,20,33
391d8ec364374b38b3b2573d9e6b7d07,5a8bc65990b245e5a138643cd4eb9837,16755.0,0.0,2,2,0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,52,89000.0,0,1,0,0,2016,8,20,33
392d23b2c958493197f647bedfe4f418,5a8bc65990b245e5a138643cd4eb9837,16781.0,0.0,1,0,1,0,18.54,0.0,9.27,1.0,1.0,1.0,1.0,0.0,75,78000.0,1,0,0,0,2016,7,16,28
393041633e9e4d1c834537ae4ecf063d,3f207df678b143eea3cee63160fa8bed,16784.0,0.0,2,1,4,0,12.16,0.0,1.737142857142857,2.0,1.0,1.0,0.0,1.0,64,75000.0,0,1,0,0,2018,4,26,17
393041633e9e4d1c834537ae4ecf063d,5a8bc65990b245e5a138643cd4eb9837,16786.0,0.0,2,1,4,0,12.16,0.0,1.737142857142857,2.0,1.0,1.0,1.0,0.0,64,75000.0,0,1,0,0,2018,4,26,17
3933f5b9dd7f410297f139668858ace2,5a8bc65990b245e5a138643cd4eb9837,16788.0,1.0,1,1,1,0,21.65,0.0,7.216666666666666,1.0,1.0,1.0,1.0,0.0,56,64000.0,0,1,0,0,2017,9,3,35
3938125799fc4ebca4d77ca64701926e,3f207df678b143eea3cee63160fa8bed,16794.0,0.0,1,0,1,0,20.04,0.0,10.02,1.0,1.0,1.0,0.0,1.0,56,83000.0,1,0,0,0,2016,5,19,20
393d784a3dcd4957a5c729fb3177e42a,3f207df678b143eea3cee63160fa8bed,16801.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,62,41000.0,1,0,0,0,2018,3,8,10
393e6938e7eb46cb86bcb04f231efc0f,3f207df678b143eea3cee63160fa8bed,16805.0,0.0,1,1,2,0,75.14,0.0,18.785,1.0,1.0,1.0,0.0,1.0,50,90000.0,0,1,0,0,2014,10,15,42
394775ef5c614facb20af9e4fc9a9f23,5a8bc65990b245e5a138643cd4eb9837,16828.0,0.0,2,2,1,0,7.34,0.0,1.468,2.0,1.0,1.0,1.0,0.0,72,33000.0,1,0,0,0,2016,11,16,46
394775ef5c614facb20af9e4fc9a9f23,5a8bc65990b245e5a138643cd4eb9837,16829.0,1.0,2,2,1,0,7.34,0.0,1.468,2.0,1.0,1.0,1.0,0.0,72,33000.0,1,0,0,0,2016,11,16,46
394959bac98241098e68e063d28687e0,3f207df678b143eea3cee63160fa8bed,16834.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,31,35000.0,0,1,0,0,2018,6,18,25
39547839a4a54db1a8c7ecab159182b5,5a8bc65990b245e5a138643cd4eb9837,16844.0,1.0,1,1,1,0,19.46,0.0,6.486666666666667,1.0,1.0,1.0,1.0,0.0,52,87000.0,1,0,0,0,2017,1,21,3
3959ea9e1eb04b949624159af55ea993,3f207df678b143eea3cee63160fa8bed,16850.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,28,73000.0,1,0,0,0,2018,7,3,27
395c06704b624b889bcf8c39489889dc,5a8bc65990b245e5a138643cd4eb9837,16856.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76,35000.0,0,1,0,0,2018,6,24,25
395d93dc9b9d4cb7bce9901fa07f27ec,3f207df678b143eea3cee63160fa8bed,16867.0,0.0,1,0,6,0,12.950000000000003,0.0,1.8500000000000003,1.0,1.0,1.0,0.0,1.0,56,75000.0,0,1,0,0,2014,5,26,22
395e0cbee77f4249900b23f277424691,5a8bc65990b245e5a138643cd4eb9837,16870.0,0.0,1,0,1,0,24.72,0.0,12.36,1.0,1.0,1.0,1.0,0.0,70,85000.0,1,0,0,0,2017,9,20,38
395f017a7b4748c6b0d1195d2e44623f,3f207df678b143eea3cee63160fa8bed,16873.0,0.0,1,0,2,0,18.6,0.0,6.2,1.0,1.0,1.0,0.0,1.0,89,53000.0,0,1,0,0,2016,8,8,32
3964c9d017984279866a8496b9cd2156,3f207df678b143eea3cee63160fa8bed,16882.0,0.0,2,0,2,0,17.369999999999997,0.0,4.342499999999999,2.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2013,10,31,44
3964c9d017984279866a8496b9cd2156,3f207df678b143eea3cee63160fa8bed,16883.0,0.0,2,0,2,0,17.369999999999997,0.0,4.342499999999999,2.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2013,10,31,44
396722966f6e42479c777091550e49df,5a8bc65990b245e5a138643cd4eb9837,16893.0,0.0,1,0,3,0,17.729999999999997,0.0,4.432499999999999,1.0,1.0,1.0,1.0,0.0,31,38000.0,1,0,0,0,2015,11,4,45
3971f0bafa78424ea2361204747cb108,3f207df678b143eea3cee63160fa8bed,16896.0,1.0,1,1,3,0,8.149999999999999,0.0,1.6299999999999997,1.0,1.0,1.0,0.0,1.0,53,53000.0,0,1,0,0,2013,12,12,50
397363559b35488cb7f52f79b055a331,3f207df678b143eea3cee63160fa8bed,16900.0,0.0,2,1,2,0,13.86,0.0,2.772,2.0,1.0,1.0,0.0,1.0,20,34000.0,0,1,0,0,2018,5,19,20
397363559b35488cb7f52f79b055a331,3f207df678b143eea3cee63160fa8bed,16901.0,1.0,2,1,2,0,13.86,0.0,2.772,2.0,1.0,1.0,0.0,1.0,20,34000.0,0,1,0,0,2018,5,19,20
39736eee807a4ab1a9a08c642e530538,5a8bc65990b245e5a138643cd4eb9837,16903.0,0.0,1,1,2,0,6.05,0.0,1.5125,1.0,1.0,1.0,1.0,0.0,66,42000.0,1,0,0,0,2016,7,24,29
3977011340cf47d08a23c4b3d6f6aef6,3f207df678b143eea3cee63160fa8bed,16912.0,0.0,1,0,2,0,1.37,0.0,0.4566666666666667,1.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2016,1,28,4
397d071d24a646489bbe7d499c6cf77f,3f207df678b143eea3cee63160fa8bed,16915.0,0.0,1,0,2,0,83.36,0.0,27.786666666666665,1.0,1.0,1.0,0.0,1.0,89,110000.0,1,0,0,0,2018,1,11,2
397e33ebb12e4a3aa1e8ec840c84d104,3f207df678b143eea3cee63160fa8bed,16921.0,0.0,1,0,1,0,12.18,0.0,6.09,1.0,1.0,1.0,0.0,1.0,23,36000.0,0,1,0,0,2017,5,1,18
398ceac221bb474daba2d1b05780130f,5a8bc65990b245e5a138643cd4eb9837,16936.0,0.0,1,1,2,0,26.47,0.0,6.6175,1.0,1.0,1.0,1.0,0.0,56,55000.0,0,1,0,0,2016,11,24,47
398d2fec9c9f4d759c5565caf97d1f80,5a8bc65990b245e5a138643cd4eb9837,16938.0,0.0,1,1,1,0,19.2,0.0,6.3999999999999995,1.0,1.0,1.0,1.0,0.0,53,87000.0,0,1,0,0,2015,12,21,52
399136d18bb5403aa52729510325412f,5a8bc65990b245e5a138643cd4eb9837,16944.0,1.0,1,1,4,0,111.17999999999999,0.0,18.529999999999998,1.0,1.0,1.0,1.0,0.0,53,92000.0,1,0,0,0,2017,7,3,27
3992a086bf2646ddae7821ed3e9424a3,3f207df678b143eea3cee63160fa8bed,16947.0,0.0,3,3,1,0,15.5,0.0,2.2142857142857144,3.0,1.0,1.0,0.0,1.0,63,86000.0,0,1,0,0,2014,7,31,31
3992a086bf2646ddae7821ed3e9424a3,5a8bc65990b245e5a138643cd4eb9837,16949.0,0.0,3,3,1,0,15.5,0.0,2.2142857142857144,3.0,1.0,1.0,1.0,0.0,63,86000.0,0,1,0,0,2014,7,31,31
3992a086bf2646ddae7821ed3e9424a3,5a8bc65990b245e5a138643cd4eb9837,16950.0,0.0,3,3,1,0,15.5,0.0,2.2142857142857144,3.0,1.0,1.0,1.0,0.0,63,86000.0,0,1,0,0,2014,7,31,31
39932598278d4ebdbba91d6e0786aa07,3f207df678b143eea3cee63160fa8bed,16953.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,80,72000.0,0,1,0,0,2018,5,29,22
39946f79aeb948d1be8a62ac68bf66df,5a8bc65990b245e5a138643cd4eb9837,16958.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2018,4,5,14
39947a0397b94f40a25767c32babfc88,5a8bc65990b245e5a138643cd4eb9837,16962.0,1.0,2,2,5,0,10.38,0.0,1.1533333333333333,2.0,1.0,1.0,1.0,0.0,51,34000.0,1,0,0,0,2018,7,20,29
39947a0397b94f40a25767c32babfc88,5a8bc65990b245e5a138643cd4eb9837,16963.0,1.0,2,2,5,0,10.38,0.0,1.1533333333333333,2.0,1.0,1.0,1.0,0.0,51,34000.0,1,0,0,0,2018,7,20,29
39955389408147049b03b1f1c4e063af,5a8bc65990b245e5a138643cd4eb9837,16966.0,0.0,1,1,3,0,46.55,0.0,9.309999999999999,1.0,1.0,1.0,1.0,0.0,67,66000.0,0,1,0,0,2018,4,2,14
39992ea3e85c48fba2934741c1825482,3f207df678b143eea3cee63160fa8bed,16971.0,0.0,2,2,2,0,5.0,0.0,0.8333333333333334,2.0,1.0,1.0,0.0,1.0,118,0.0,0,0,0,1,2017,9,4,36
39992ea3e85c48fba2934741c1825482,5a8bc65990b245e5a138643cd4eb9837,16972.0,0.0,2,2,2,0,5.0,0.0,0.8333333333333334,2.0,1.0,1.0,1.0,0.0,118,0.0,0,0,0,1,2017,9,4,36
39a50f9f9c944fa99f695666826889eb,3f207df678b143eea3cee63160fa8bed,16975.0,0.0,1,1,1,0,18.02,0.0,6.006666666666667,1.0,1.0,1.0,0.0,1.0,40,91000.0,0,1,0,0,2018,7,11,28
39a967f20dd8425f9b1544f461323e2c,3f207df678b143eea3cee63160fa8bed,16980.0,0.0,1,1,1,0,23.66,0.0,7.886666666666667,1.0,1.0,1.0,0.0,1.0,56,88000.0,0,1,0,0,2018,5,7,19
39acdc5599654f6ebcd61c50c7fb7046,3f207df678b143eea3cee63160fa8bed,16985.0,1.0,1,1,4,0,54.339999999999996,0.0,9.056666666666667,1.0,1.0,1.0,0.0,1.0,46,54000.0,1,0,0,0,2015,12,20,51
39b382d5b1274ed5b0032225cd71afdb,5a8bc65990b245e5a138643cd4eb9837,16995.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,60,50000.0,0,1,0,0,2017,8,20,33
39b57fdfee50434d8225541b7bc06a62,5a8bc65990b245e5a138643cd4eb9837,17002.0,1.0,1,1,3,0,11.66,0.0,2.332,1.0,1.0,1.0,1.0,0.0,64,73000.0,0,1,0,0,2015,9,30,40
39b819c47d2e4b11b42140eb962b03b5,5a8bc65990b245e5a138643cd4eb9837,17006.0,0.0,1,1,1,0,26.43,0.0,8.81,1.0,1.0,1.0,1.0,0.0,50,115000.0,1,0,0,0,2018,1,8,2
39c275d2c1c346b29bfb3c453740ecc9,3f207df678b143eea3cee63160fa8bed,17015.0,0.0,2,0,1,0,0.8300000000000001,0.0,0.27666666666666667,2.0,1.0,1.0,0.0,1.0,36,68000.0,0,1,0,0,2018,3,8,10
39c275d2c1c346b29bfb3c453740ecc9,3f207df678b143eea3cee63160fa8bed,17016.0,0.0,2,0,1,0,0.8300000000000001,0.0,0.27666666666666667,2.0,1.0,1.0,0.0,1.0,36,68000.0,0,1,0,0,2018,3,8,10
39c58ff2c54e4a9ba2063ff3629a1b0a,3f207df678b143eea3cee63160fa8bed,17021.0,0.0,3,2,2,0,15.33,0.0,2.19,3.0,1.0,1.0,0.0,1.0,78,50000.0,0,1,0,0,2018,1,21,3
39c58ff2c54e4a9ba2063ff3629a1b0a,3f207df678b143eea3cee63160fa8bed,17022.0,0.0,3,2,2,0,15.33,0.0,2.19,3.0,1.0,1.0,0.0,1.0,78,50000.0,0,1,0,0,2018,1,21,3
39c58ff2c54e4a9ba2063ff3629a1b0a,5a8bc65990b245e5a138643cd4eb9837,17023.0,0.0,3,2,2,0,15.33,0.0,2.19,3.0,1.0,1.0,1.0,0.0,78,50000.0,0,1,0,0,2018,1,21,3
39d1604b571b46a0ab365531ff42f799,5a8bc65990b245e5a138643cd4eb9837,17032.0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22,49000.0,0,1,0,0,2017,10,30,44
39d20ed2014a4631812f12548621e5bb,5a8bc65990b245e5a138643cd4eb9837,17042.0,1.0,1,1,3,0,50.1,0.0,10.02,1.0,1.0,1.0,1.0,0.0,20,58000.0,0,1,0,0,2017,8,2,31
39d43317563d4e11b71d5e514f08860e,3f207df678b143eea3cee63160fa8bed,17051.0,0.0,2,2,3,0,63.11,0.0,9.015714285714285,2.0,1.0,1.0,0.0,1.0,42,68000.0,0,1,0,0,2017,12,10,49
39d43317563d4e11b71d5e514f08860e,5a8bc65990b245e5a138643cd4eb9837,17052.0,0.0,2,2,3,0,63.11,0.0,9.015714285714285,2.0,1.0,1.0,1.0,0.0,42,68000.0,0,1,0,0,2017,12,10,49
39dbcf43e24d41f4bbf0f134157e0e1e,5a8bc65990b245e5a138643cd4eb9837,17059.0,0.0,1,1,3,0,31.020000000000003,0.0,6.204000000000001,1.0,1.0,1.0,1.0,0.0,76,64000.0,0,1,0,0,2014,8,31,35
39dc79d51dd54a5189a94fafd69c0125,5a8bc65990b245e5a138643cd4eb9837,17062.0,1.0,1,1,2,0,26.869999999999997,0.0,6.717499999999999,1.0,1.0,1.0,1.0,0.0,62,59000.0,0,1,0,0,2017,2,9,6
39df77129bb648a4a7de07edea1df461,3f207df678b143eea3cee63160fa8bed,17066.0,0.0,2,1,5,0,14.060000000000002,0.0,1.7575000000000003,2.0,1.0,1.0,0.0,1.0,42,63000.0,0,1,0,0,2015,10,23,43
